date,total_cash
20250811100100,101390.26288428
20250811100200,101302.26288428
20250811100300,101334.26288428
20250811100400,101294.26288428
20250811100500,101384.26288428
20250811100600,101399.26288428
20250811100700,101432.26288428
20250811100800,101421.26288428
20250811100900,101314.26288428
20250811101000,101281.26288428
20250811101100,101247.26288428
20250811101200,101231.26288428
20250811101300,101214.26288428
20250811101400,101192.26288428
20250811101500,101187.26288428
20250811101600,101216.26288428
20250811101700,101249.26288428
20250811101800,101218.26288428
20250811101900,101229.26288428
20250811102000,101230.26288428
20250811102100,101258.26288428
20250811102200,101272.26288428
20250811102300,101283.26288428
20250811102400,101308.26288428
20250811102500,101297.26288428
20250811102600,101227.26288428
20250811102700,101271.26288428
20250811102800,101244.26288428
20250811102900,101269.26288428
20250811103000,101315.26288428
20250811103100,101267.26288428
20250811103200,101259.26288428
20250811103300,101285.26288428
20250811103400,101323.26288428
20250811103500,101276.26288428
20250811103600,101303.26288428
20250811103700,101389.26288428
20250811103800,101397.26288428
20250811103900,101403.26288428
20250811104000,101395.26288428
20250811104100,101423.26288428
20250811104200,101452.26288428
20250811104300,101453.26288428
20250811104400,101479.26288428
20250811104500,101503.26288428
20250811104600,101543.26288428
20250811104700,101493.26288428
20250811104800,101498.26288428
20250811104900,101465.26288428
20250811105000,101426.26288428
20250811105100,101460.26288428
20250811105200,101441.26288428
20250811105300,101466.26288428
20250811105400,101495.26288428
20250811105500,101487.26288428
20250811105600,101471.26288428
20250811105700,101504.26288428
20250811105800,101516.26288428
20250811105900,101521.26288428
20250811110000,101520.26288428
20250811110100,101530.26288428
20250811110200,101558.26288428
20250811110300,101619.26288428
20250811110400,101643.26288428
20250811110500,101554.26288428
20250811110600,101512.26288428
20250811110700,101532.26288428
20250811110800,101548.26288428
20250811110900,101510.26288428
20250811111000,101503.26288428
20250811111100,101531.26288428
20250811111200,101543.26288428
20250811111300,101523.26288428
20250811111400,101532.26288428
20250811111500,101507.26288428
20250811111600,101499.26288428
20250811111700,101534.26288428
20250811111800,101537.26288428
20250811111900,101551.26288428
20250811112000,101524.26288428
20250811112100,101461.26288428
20250811112200,101454.26288428
20250811112300,101494.26288428
20250811112400,101498.26288428
20250811112500,101486.26288428
20250811112600,101499.26288428
20250811112700,101487.26288428
20250811112800,101517.26288428
20250811112900,101533.26288428
20250811113000,101469.26288428
20250811130100,101496.26288428
20250811130200,101434.26288428
20250811130300,101456.26288428
20250811130400,101485.26288428
20250811130500,101488.26288428
20250811130600,101497.26288428
20250811130700,101525.26288428
20250811130800,101527.26288428
20250811130900,101496.26288428
20250811131000,101499.26288428
20250811131100,101496.26288428
20250811131200,101463.26288428
20250811131300,101451.26288428
20250811131400,101451.26288428
20250811131500,101434.26288428
20250811131600,101428.26288428
20250811131700,101398.26288428
20250811131800,101390.26288428
20250811131900,101403.26288428
20250811132000,101378.26288428
20250811132100,101338.26288428
20250811132200,101328.26288428
20250811132300,101317.26288428
20250811132400,101355.26288428
20250811132500,101366.26288428
20250811132600,101362.26288428
20250811132700,101390.26288428
20250811132800,101369.26288428
20250811132900,101391.26288428
20250811133000,101390.26288428
20250811133100,101373.26288428
20250811133200,101389.26288428
20250811133300,101394.26288428
20250811133400,101399.26288428
20250811133500,101377.26288428
20250811133600,101415.26288428
20250811133700,101431.26288428
20250811133800,101439.26288428
20250811133900,101487.26288428
20250811134000,101486.26288428
20250811134100,101478.26288428
20250811134200,101454.26288428
20250811134300,101491.26288428
20250811134400,101473.26288428
20250811134500,101453.26288428
20250811134600,101442.26288428
20250811134700,101450.26288428
20250811134800,101446.26288428
20250811134900,101454.26288428
20250811135000,101417.26288428
20250811135100,101425.26288428
20250811135200,101433.26288428
20250811135300,101422.26288428
20250811135400,101426.26288428
20250811135500,101402.26288428
20250811135600,101411.26288428
20250811135700,101393.26288428
20250811135800,101397.26288428
20250811135900,101389.26288428
20250811140000,101422.26288428
20250811140100,101477.26288428
20250811140200,101452.26288428
20250811140300,101460.26288428
20250811140400,101415.26288428
20250811140500,101440.26288428
20250811140600,101441.26288428
20250811140700,101436.26288428
20250811140800,101390.26288428
20250811140900,101328.26288428
20250811141000,101307.26288428
20250811141100,101298.26288428
20250811141200,101322.26288428
20250811141300,101327.26288428
20250811141400,101339.26288428
20250811141500,101311.26288428
20250811141600,101314.26288428
20250811141700,101260.26288428
20250811141800,101276.26288428
20250811141900,101277.26288428
20250811142000,101298.26288428
20250811142100,101305.26288428
20250811142200,101318.26288428
20250811142300,101276.26288428
20250811142400,101326.26288428
20250811142500,101322.26288428
20250811142600,101391.26288428
20250811142700,101412.26288428
20250811142800,101402.26288428
20250811142900,101406.26288428
20250811143000,101419.26288428
20250811143100,101411.26288428
20250811143200,101411.26288428
20250811143300,101405.26288428
20250811143400,101436.26288428
20250811143500,101426.26288428
20250811143600,101422.26288428
20250811143700,101461.26288428
20250811143800,101449.26288428
20250811143900,101411.26288428
20250811144000,101414.26288428
20250811144100,101394.26288428
20250811144200,101406.26288428
20250811144300,101423.26288428
20250811144400,101407.26288428
20250811144500,101402.26288428
20250811144600,101393.26288428
20250811144700,101393.26288428
20250811144800,101407.26288428
20250811144900,101402.26288428
20250811145000,101377.26288428
20250811145100,101386.26288428
20250811145200,101379.26288428
20250811145300,101382.26288428
20250811145400,101391.26288428
20250811145500,101413.26288428
20250811145600,101414.26288428
20250811145700,101427.26288428
20250811145800,101414.26288428
20250811145900,101414.26288428
20250811150000,101374.26288428
20250812093000,101384.26288428
20250812093100,101291.26288428
20250812093200,101315.26288428
20250812093300,101288.26288428
20250812093400,101269.26288428
20250812093500,101219.26288428
20250812093600,101245.26288428
20250812093700,101191.26288428
20250812093800,101163.26288428
20250812093900,101176.26288428
20250812094000,101187.26288428
20250812094100,101310.26288428
20250812094200,101422.26288428
20250812094300,101499.26288428
20250812094400,101506.26288428
20250812094500,101490.26288428
20250812094600,101502.26288428
20250812094700,101539.26288428
20250812094800,101587.26288428
20250812094900,101558.26288428
20250812095000,101579.26288428
20250812095100,101517.26288428
20250812095200,101657.26288428
20250812095300,101698.26288428
20250812095400,101680.26288428
20250812095500,101711.26288428
20250812095600,101678.26288428
20250812095700,101631.26288428
20250812095800,101727.26288428
20250812095900,101748.26288428
20250812100000,101739.26288428
20250812100100,101823.26288428
20250812100200,101814.26288428
20250812100300,101840.26288428
20250812100400,101875.26288428
20250812100500,101871.26288428
20250812100600,101901.26288428
20250812100700,101891.26288428
20250812100800,101883.26288428
20250812100900,101931.26288428
20250812101000,101983.26288428
20250812101100,101992.26288428
20250812101200,101914.26288428
20250812101300,101953.26288428
20250812101400,102026.26288428
20250812101500,101977.26288428
20250812101600,101991.26288428
20250812101700,101939.26288428
20250812101800,101971.26288428
20250812101900,101999.26288428
20250812102000,101955.26288428
20250812102100,101996.26288428
20250812102200,102019.26288428
20250812102300,101880.26288428
20250812102400,101883.26288428
20250812102500,101925.26288428
20250812102600,101872.26288428
20250812102700,101891.26288428
20250812102800,101878.26288428
20250812102900,101856.26288428
20250812103000,101855.26288428
20250812103100,101834.26288428
20250812103200,101824.26288428
20250812103300,101812.26288428
20250812103400,101820.26288428
20250812103500,101879.26288428
20250812103600,101888.26288428
20250812103700,101933.26288428
20250812103800,101925.26288428
20250812103900,101929.26288428
20250812104000,101897.26288428
20250812104100,101913.26288428
20250812104200,101872.26288428
20250812104300,101868.26288428
20250812104400,101847.26288428
20250812104500,101856.26288428
20250812104600,101838.26288428
20250812104700,101839.26288428
20250812104800,101801.26288428
20250812104900,101794.26288428
20250812105000,101809.26288428
20250812105100,101814.26288428
20250812105200,101792.26288428
20250812105300,101862.26288428
20250812105400,101820.26288428
20250812105500,101841.26288428
20250812105600,101784.26288428
20250812105700,101743.26288428
20250812105800,101702.26288428
20250812105900,101718.26288428
20250812110000,101750.26288428
20250812110100,101771.26288428
20250812110200,101804.26288428
20250812110300,101805.26288428
20250812110400,101788.26288428
20250812110500,101806.26288428
20250812110600,101811.26288428
20250812110700,101859.26288428
20250812110800,101871.26288428
20250812110900,101951.26288428
20250812111000,101897.26288428
20250812111100,101898.26288428
20250812111200,101944.26288428
20250812111300,101926.26288428
20250812111400,101926.26288428
20250812111500,101926.26288428
20250812111600,101900.26288428
20250812111700,101978.26288428
20250812111800,101937.26288428
20250812111900,101896.26288428
20250812112000,101884.26288428
20250812112100,101886.26288428
20250812112200,101891.26288428
20250812112300,101902.26288428
20250812112400,101873.26288428
20250812112500,101861.26288428
20250812112600,101865.26288428
20250812112700,101850.26288428
20250812112800,101894.26288428
20250812112900,101872.26288428
20250812113000,101919.26288428
20250812130100,102028.26288428
20250812130200,102066.26288428
20250812130300,102016.26288428
20250812130400,101989.26288428
20250812130500,101968.26288428
20250812130600,101960.26288428
20250812130700,101949.26288428
20250812130800,101932.26288428
20250812130900,101944.26288428
20250812131000,102003.26288428
20250812131100,102005.26288428
20250812131200,102024.26288428
20250812131300,101979.26288428
20250812131400,101978.26288428
20250812131500,101974.26288428
20250812131600,101950.26288428
20250812131700,101912.26288428
20250812131800,101896.26288428
20250812131900,101880.26288428
20250812132000,101881.26288428
20250812132100,101906.26288428
20250812132200,101914.26288428
20250812132300,101931.26288428
20250812132400,101895.26288428
20250812132500,101858.26288428
20250812132600,101837.26288428
20250812132700,101853.26288428
20250812132800,101860.26288428
20250812132900,101840.26288428
20250812133000,101837.26288428
20250812133100,101859.26288428
20250812133200,101834.26288428
20250812133300,101869.26288428
20250812133400,101864.26288428
20250812133500,101841.26288428
20250812133600,101828.26288428
20250812133700,101820.26288428
20250812133800,101811.26288428
20250812133900,101823.26288428
20250812134000,101803.26288428
20250812134100,101807.26288428
20250812134200,101831.26288428
20250812134300,101842.26288428
20250812134400,101840.26288428
20250812134500,101835.26288428
20250812134600,101795.26288428
20250812134700,101779.26288428
20250812134800,101795.26288428
20250812134900,101758.26288428
20250812135000,101765.26288428
20250812135100,101753.26288428
20250812135200,101749.26288428
20250812135300,101733.26288428
20250812135400,101737.26288428
20250812135500,101774.26288428
20250812135600,101765.26288428
20250812135700,101754.26288428
20250812135800,101783.26288428
20250812135900,101770.26288428
20250812140000,101812.26288428
20250812140100,101807.26288428
20250812140200,101833.26288428
20250812140300,101803.26288428
20250812140400,101799.26288428
20250812140500,101771.26288428
20250812140600,101762.26288428
20250812140700,101751.26288428
20250812140800,101726.26288428
20250812140900,101738.26288428
20250812141000,101738.26288428
20250812141100,101733.26288428
20250812141200,101720.26288428
20250812141300,101700.26288428
20250812141400,101704.26288428
20250812141500,101687.26288428
20250812141600,101649.26288428
20250812141700,101661.26288428
20250812141800,101662.26288428
20250812141900,101682.26288428
20250812142000,101679.26288428
20250812142100,101700.26288428
20250812142200,101704.26288428
20250812142300,101716.26288428
20250812142400,101707.26288428
20250812142500,101694.26288428
20250812142600,101698.26288428
20250812142700,101689.26288428
20250812142800,101696.26288428
20250812142900,101715.26288428
20250812143000,101726.26288428
20250812143100,101730.26288428
20250812143200,101706.26288428
20250812143300,101718.26288428
20250812143400,101714.26288428
20250812143500,101714.26288428
20250812143600,101697.26288428
20250812143700,101693.26288428
20250812143800,101709.26288428
20250812143900,101723.26288428
20250812144000,101697.26288428
20250812144100,101717.26288428
20250812144200,101738.26288428
20250812144300,101691.26288428
20250812144400,101688.26288428
20250812144500,101713.26288428
20250812144600,101714.26288428
20250812144700,101677.26288428
20250812144800,101660.26288428
20250812144900,101671.26288428
20250812145000,101671.26288428
20250812145100,101658.26288428
20250812145200,101674.26288428
20250812145300,101688.26288428
20250812145400,101666.26288428
20250812145500,101653.26288428
20250812145600,101692.26288428
20250812145700,101700.26288428
20250812145800,101726.26288428
20250812145900,101726.26288428
20250812150000,101703.26288428
20250813093000,102047.26288428
20250813093100,102026.26288428
20250813093200,101937.26288428
20250813093300,102018.26288428
20250813093400,101968.26288428
20250813093500,102120.26288428
20250813093600,102219.26288428
20250813093700,102213.26288428
20250813093800,102151.26288428
20250813093900,102081.26288428
20250813094000,102052.26288428
20250813094100,102072.26288428
20250813094200,102044.26288428
20250813094300,102100.26288428
20250813094400,102163.26288428
20250813094500,102130.26288428
20250813094600,102196.26288428
20250813094700,102169.26288428
20250813094800,102213.26288428
20250813094900,102068.26288428
20250813095000,102002.26288428
20250813095100,102022.26288428
20250813095200,102049.26288428
20250813095300,102058.26288428
20250813095400,102090.26288428
20250813095500,102028.26288428
20250813095600,102038.26288428
20250813095700,102010.26288428
20250813095800,101974.26288428
20250813095900,102020.26288428
20250813100000,102027.26288428
20250813100100,102021.26288428
20250813100200,101922.26288428
20250813100300,101935.26288428
20250813100400,102022.26288428
20250813100500,102033.26288428
20250813100600,102061.26288428
20250813100700,102008.26288428
20250813100800,102005.26288428
20250813100900,101949.26288428
20250813101000,101909.26288428
20250813101100,101853.26288428
20250813101200,101844.26288428
20250813101300,101832.26288428
20250813101400,101880.26288428
20250813101500,101859.26288428
20250813101600,101864.26288428
20250813101700,101870.26288428
20250813101800,101847.26288428
20250813101900,101804.26288428
20250813102000,101799.26288428
20250813102100,101798.26288428
20250813102200,101817.26288428
20250813102300,101815.26288428
20250813102400,101826.26288428
20250813102500,101796.26288428
20250813102600,101820.26288428
20250813102700,101964.26288428
20250813102800,101918.26288428
20250813102900,101945.26288428
20250813103000,101980.26288428
20250813103100,101939.26288428
20250813103200,101927.26288428
20250813103300,101887.26288428
20250813103400,101914.26288428
20250813103500,101910.26288428
20250813103600,101937.26288428
20250813103700,101955.26288428
20250813103800,101941.26288428
20250813103900,101931.26288428
20250813104000,101917.26288428
20250813104100,101913.26288428
20250813104200,101882.26288428
20250813104300,101854.26288428
20250813104400,101854.26288428
20250813104500,101862.26288428
20250813104600,101909.26288428
20250813104700,101975.26288428
20250813104800,101959.26288428
20250813104900,101976.26288428
20250813105000,101968.26288428
20250813105100,101951.26288428
20250813105200,101960.26288428
20250813105300,101965.26288428
20250813105400,101976.26288428
20250813105500,101935.26288428
20250813105600,101901.26288428
20250813105700,101973.26288428
20250813105800,101962.26288428
20250813105900,101957.26288428
20250813110000,101969.26288428
20250813110100,101928.26288428
20250813110200,101960.26288428
20250813110300,101948.26288428
20250813110400,101926.26288428
20250813110500,101899.26288428
20250813110600,101928.26288428
20250813110700,101981.26288428
20250813110800,101972.26288428
20250813110900,102013.26288428
20250813111000,101998.26288428
20250813111100,102090.26288428
20250813111200,102098.26288428
20250813111300,102073.26288428
20250813111400,102086.26288428
20250813111500,102112.26288428
20250813111600,102140.26288428
20250813111700,102084.26288428
20250813111800,102111.26288428
20250813111900,102136.26288428
20250813112000,102114.26288428
20250813112100,102068.26288428
20250813112200,102021.26288428
20250813112300,102051.26288428
20250813112400,102051.26288428
20250813112500,102020.26288428
20250813112600,102023.26288428
20250813112700,102060.26288428
20250813112800,102072.26288428
20250813112900,102077.26288428
20250813113000,102063.26288428
20250813130100,102063.26288428
20250813130200,102025.26288428
20250813130300,102001.26288428
20250813130400,102009.26288428
20250813130500,102056.26288428
20250813130600,102019.26288428
20250813130700,102010.26288428
20250813130800,102022.26288428
20250813130900,102034.26288428
20250813131000,102005.26288428
20250813131100,102037.26288428
20250813131200,102100.26288428
20250813131300,102096.26288428
20250813131400,102107.26288428
20250813131500,102091.26288428
20250813131600,102100.26288428
20250813131700,102101.26288428
20250813131800,102124.26288428
20250813131900,102076.26288428
20250813132000,102090.26288428
20250813132100,102104.26288428
20250813132200,102097.26288428
20250813132300,102082.26288428
20250813132400,102032.26288428
20250813132500,102020.26288428
20250813132600,102057.26288428
20250813132700,102022.26288428
20250813132800,102030.26288428
20250813132900,101998.26288428
20250813133000,101997.26288428
20250813133100,102014.26288428
20250813133200,102014.26288428
20250813133300,102063.26288428
20250813133400,102054.26288428
20250813133500,102041.26288428
20250813133600,102087.26288428
20250813133700,102104.26288428
20250813133800,102108.26288428
20250813133900,102110.26288428
20250813134000,102108.26288428
20250813134100,102078.26288428
20250813134200,102099.26288428
20250813134300,102075.26288428
20250813134400,102100.26288428
20250813134500,102079.26288428
20250813134600,102088.26288428
20250813134700,102046.26288428
20250813134800,102047.26288428
20250813134900,102043.26288428
20250813135000,102042.26288428
20250813135100,102072.26288428
20250813135200,102044.26288428
20250813135300,102026.26288428
20250813135400,102051.26288428
20250813135500,102051.26288428
20250813135600,102047.26288428
20250813135700,102031.26288428
20250813135800,101985.26288428
20250813135900,101993.26288428
20250813140000,102001.26288428
20250813140100,102070.26288428
20250813140200,102051.26288428
20250813140300,102054.26288428
20250813140400,102044.26288428
20250813140500,102049.26288428
20250813140600,102053.26288428
20250813140700,102033.26288428
20250813140800,102046.26288428
20250813140900,102033.26288428
20250813141000,102058.26288428
20250813141100,102050.26288428
20250813141200,102043.26288428
20250813141300,102035.26288428
20250813141400,101994.26288428
20250813141500,102005.26288428
20250813141600,102010.26288428
20250813141700,102002.26288428
20250813141800,102010.26288428
20250813141900,102009.26288428
20250813142000,101996.26288428
20250813142100,101975.26288428
20250813142200,101948.26288428
20250813142300,101948.26288428
20250813142400,101943.26288428
20250813142500,101963.26288428
20250813142600,101976.26288428
20250813142700,101944.26288428
20250813142800,101881.26288428
20250813142900,101890.26288428
20250813143000,101879.26288428
20250813143100,101922.26288428
20250813143200,101911.26288428
20250813143300,101923.26288428
20250813143400,101884.26288428
20250813143500,101902.26288428
20250813143600,101901.26288428
20250813143700,101925.26288428
20250813143800,101930.26288428
20250813143900,101917.26288428
20250813144000,101925.26288428
20250813144100,101912.26288428
20250813144200,101917.26288428
20250813144300,101925.26288428
20250813144400,101916.26288428
20250813144500,101937.26288428
20250813144600,101957.26288428
20250813144700,101950.26288428
20250813144800,101941.26288428
20250813144900,101941.26288428
20250813145000,101915.26288428
20250813145100,101911.26288428
20250813145200,101902.26288428
20250813145300,101918.26288428
20250813145400,101944.26288428
20250813145500,101915.26288428
20250813145600,101941.26288428
20250813145700,101933.26288428
20250813145800,101929.26288428
20250813145900,101929.26288428
20250813150000,101941.26288428
20250814093000,101794.26288428
20250814093100,101889.26288428
20250814093200,101877.26288428
20250814093300,101841.26288428
20250814093400,101753.26288428
20250814093500,101707.26288428
20250814093600,101693.26288428
20250814093700,101678.26288428
20250814093800,101732.26288428
20250814093900,101776.26288428
20250814094000,101813.26288428
20250814094100,101874.26288428
20250814094200,101794.26288428
20250814094300,101834.26288428
20250814094400,101827.26288428
20250814094500,101805.26288428
20250814094600,101869.26288428
20250814094700,101894.26288428
20250814094800,101874.26288428
20250814094900,101926.26288428
20250814095000,101954.26288428
20250814095100,101927.26288428
20250814095200,101826.26288428
20250814095300,101864.26288428
20250814095400,101829.26288428
20250814095500,101851.26288428
20250814095600,101872.26288428
20250814095700,101924.26288428
20250814095800,101870.26288428
20250814095900,101874.26288428
20250814100000,101832.26288428
20250814100100,101816.26288428
20250814100200,101828.26288428
20250814100300,101791.26288428
20250814100400,101815.26288428
20250814100500,101820.26288428
20250814100600,101788.26288428
20250814100700,101788.26288428
20250814100800,101841.26288428
20250814100900,101931.26288428
20250814101000,101974.26288428
20250814101100,101934.26288428
20250814101200,101933.26288428
20250814101300,101931.26288428
20250814101400,101917.26288428
20250814101500,101945.26288428
20250814101600,101935.26288428
20250814101700,101919.26288428
20250814101800,101917.26288428
20250814101900,101922.26288428
20250814102000,101900.26288428
20250814102100,101912.26288428
20250814102200,101925.26288428
20250814102300,101947.26288428
20250814102400,101941.26288428
20250814102500,101966.26288428
20250814102600,101957.26288428
20250814102700,101966.26288428
20250814102800,101989.26288428
20250814102900,101990.26288428
20250814103000,101965.26288428
20250814103100,101965.26288428
20250814103200,101980.26288428
20250814103300,102023.26288428
20250814103400,101958.26288428
20250814103500,101940.26288428
20250814103600,101997.26288428
20250814103700,101982.26288428
20250814103800,101955.26288428
20250814103900,101934.26288428
20250814104000,101937.26288428
20250814104100,101935.26288428
20250814104200,101943.26288428
20250814104300,101943.26288428
20250814104400,101926.26288428
20250814104500,101918.26288428
20250814104600,101958.26288428
20250814104700,101970.26288428
20250814104800,101943.26288428
20250814104900,101917.26288428
20250814105000,101949.26288428
20250814105100,102003.26288428
20250814105200,102045.26288428
20250814105300,102047.26288428
20250814105400,102036.26288428
20250814105500,102014.26288428
20250814105600,102002.26288428
20250814105700,102032.26288428
20250814105800,102011.26288428
20250814105900,102012.26288428
20250814110000,102029.26288428
20250814110100,102059.26288428
20250814110200,102069.26288428
20250814110300,102078.26288428
20250814110400,102057.26288428
20250814110500,102073.26288428
20250814110600,102088.26288428
20250814110700,102088.26288428
20250814110800,102062.26288428
20250814110900,102045.26288428
20250814111000,102079.26288428
20250814111100,102066.26288428
20250814111200,102045.26288428
20250814111300,102032.26288428
20250814111400,102047.26288428
20250814111500,102049.26288428
20250814111600,102040.26288428
20250814111700,102056.26288428
20250814111800,102058.26288428
20250814111900,102046.26288428
20250814112000,102034.26288428
20250814112100,102021.26288428
20250814112200,102039.26288428
20250814112300,102048.26288428
20250814112400,102052.26288428
20250814112500,102032.26288428
20250814112600,102010.26288428
20250814112700,101991.26288428
20250814112800,101954.26288428
20250814112900,101942.26288428
20250814113000,101939.26288428
20250814130100,101873.26288428
20250814130200,101820.26288428
20250814130300,101883.26288428
20250814130400,101860.26288428
20250814130500,101858.26288428
20250814130600,101849.26288428
20250814130700,101788.26288428
20250814130800,101737.26288428
20250814130900,101720.26288428
20250814131000,101703.26288428
20250814131100,101711.26288428
20250814131200,101756.26288428
20250814131300,101773.26288428
20250814131400,101777.26288428
20250814131500,101741.26288428
20250814131600,101732.26288428
20250814131700,101695.26288428
20250814131800,101658.26288428
20250814131900,101670.26288428
20250814132000,101632.26288428
20250814132100,101682.26288428
20250814132200,101661.26288428
20250814132300,101664.26288428
20250814132400,101634.26288428
20250814132500,101593.26288428
20250814132600,101556.26288428
20250814132700,101568.26288428
20250814132800,101592.26288428
20250814132900,101604.26288428
20250814133000,101650.26288428
20250814133100,101644.26288428
20250814133200,101674.26288428
20250814133300,101726.26288428
20250814133400,101693.26288428
20250814133500,101689.26288428
20250814133600,101694.26288428
20250814133700,101687.26288428
20250814133800,101674.26288428
20250814133900,101699.26288428
20250814134000,101716.26288428
20250814134100,101740.26288428
20250814134200,101715.26288428
20250814134300,101691.26288428
20250814134400,101719.26288428
20250814134500,101706.26288428
20250814134600,101712.26288428
20250814134700,101713.26288428
20250814134800,101701.26288428
20250814134900,101698.26288428
20250814135000,101710.26288428
20250814135100,101722.26288428
20250814135200,101719.26288428
20250814135300,101740.26288428
20250814135400,101723.26288428
20250814135500,101712.26288428
20250814135600,101706.26288428
20250814135700,101676.26288428
20250814135800,101692.26288428
20250814135900,101721.26288428
20250814140000,101725.26288428
20250814140100,101758.26288428
20250814140200,101782.26288428
20250814140300,101815.26288428
20250814140400,101856.26288428
20250814140500,101831.26288428
20250814140600,101864.26288428
20250814140700,101868.26288428
20250814140800,101833.26288428
20250814140900,101842.26288428
20250814141000,101793.26288428
20250814141100,101829.26288428
20250814141200,101833.26288428
20250814141300,101788.26288428
20250814141400,101767.26288428
20250814141500,101791.26288428
20250814141600,101824.26288428
20250814141700,101803.26288428
20250814141800,101823.26288428
20250814141900,101845.26288428
20250814142000,101836.26288428
20250814142100,101812.26288428
20250814142200,101807.26288428
20250814142300,101828.26288428
20250814142400,101827.26288428
20250814142500,101828.26288428
20250814142600,101869.26288428
20250814142700,101861.26288428
20250814142800,101861.26288428
20250814142900,101853.26288428
20250814143000,101881.26288428
20250814143100,101881.26288428
20250814143200,101856.26288428
20250814143300,101865.26288428
20250814143400,101902.26288428
20250814143500,101897.26288428
20250814143600,101877.26288428
20250814143700,101876.26288428
20250814143800,101876.26288428
20250814143900,101918.26288428
20250814144000,101929.26288428
20250814144100,101945.26288428
20250814144200,101949.26288428
20250814144300,101954.26288428
20250814144400,101911.26288428
20250814144500,101905.26288428
20250814144600,101887.26288428
20250814144700,101877.26288428
20250814144800,101869.26288428
20250814144900,101854.26288428
20250814145000,101861.26288428
20250814145100,101822.26288428
20250814145200,101809.26288428
20250814145300,101801.26288428
20250814145400,101775.26288428
20250814145500,101775.26288428
20250814145600,101744.26288428
20250814145700,101718.26288428
20250814145800,101722.26288428
20250814145900,101722.26288428
20250814150000,101722.26288428
